company_name,via,job_id,unique_key,xp,new_title,estado,cidade,is_remote,hard_skills,complemento,soft_skills,graduaçoes,metodologia_trabalho,tipo_contrato
Grupo OLX, LinkedIn,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBEYWRvcyAtIFBsZW5vIiwiaHRpZG9jaWQiOiJYdGFWWXlacW5DRVFNVThKQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJmYyI6IkVzd0JDb3dCUVU1MVYyaGphMlpaUzFkbWMyaG9aREl0YW5od2EwVXRlbVpaZFY5T1NuRXphMmRVUjFseWJrdE1XalJNV2tndGRXZGxVM2xGWVVRMlJVMVdVWFE0TjNRMFgzWndUSEJpVVVwa05sOUdUV2RrTm1acU1qWndVMWxZYW5wUlNGRmhNSE5HVW1saWVtNDVNbkZXTkVoRmF6WnpVMHB0V0VKTVYyUmxhV1ZaWWxBd1NWVnRaMlV4YTNKbWNGb1NGelJOVTNWYVlsUmpTbU5mTlhkaWExQXdORTgxTWtFNEdpSkJVRmhvYlRWWmEwcGFNSEZMYUVFelQyeDFXbmczZEdzM016aE1PV3hxUzIxQiIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzciLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vYnIubGlua2VkaW4uY29tL2pvYnMvdmlldy9hbmFsaXN0YS1kZS1kYWRvcy1wbGVuby1hdC1ncnVwby1vbHgtMzc4ODIyMzkzNz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,8bb54674-ed05-46b9-9bfc-fd9f03130830,Pleno,Analista de Dados,RJ,Rio de Janeiro,False,"Python,SQL,Tableau,Excel,Power BI","Análise de dados,Visualização de dados,Estatística","Iniciativa,Tomada de Decisão,Empatia",Estatística,,
Ambev Tech, LinkedIn,eyJqb2JfdGl0bGUiOiJFbmdlbmhhcmlhIGRlIERhZG9zIC0gVmFnYSBhZmlybWF0aXZhIHBhcmEgTXVsaGVyZXMgZS9vdSBQZXNzb2FzIFByZXRhcy9QYXJkYXMgZS9vdSBQQ0QiLCJodGlkb2NpZCI6ImNncDU1OTBTcUU2WnhiNTRBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdC1iciIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBY2Vzc2UgZW0gTGlua2VkSW4iLCJsaW5rIjoiaHR0cHM6Ly9ici5saW5rZWRpbi5jb20vam9icy92aWV3L2VuZ2VuaGFyaWEtZGUtZGFkb3MtdmFnYS1hZmlybWF0aXZhLXBhcmEtbXVsaGVyZXMtZS1vdS1wZXNzb2FzLXByZXRhcy1wYXJkYXMtZS1vdS1wY2QtYXQtYW1iZXYtdGVjaC0zNzkzMjU0Mjc3P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,040e6958-4363-483e-9742-450931fe0b2a,Não Informado,Engenharia de Dados - Vaga afirmativa para Mulheres e/ou Pessoas...,Remoto,Remoto,True,"Python,SQL,PySpark,Databricks,Azure","Arquitetura de Dados,Dashboard",Tomada de Decisão,,"Ágil,DevOps",
Construtora Tenda, LinkedIn,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBEYWRvcyBKw7puaW9yIiwiaHRpZG9jaWQiOiJ4YXMwRU96S2JvR091UXZOQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJmYyI6IkV1SUJDcUlCUVU1MVYyaGpiR2g2Tkd4S1VWcDNXRmx3UW5oR1p6QnpNV2xWVVUxb2VrbHNOMGhYTTB4dlZHWkZiWEZCY0RCaWRsSjNWR052WW5WWllYWnBaVFEwYVU5VmFFcERiVmd6YTNGaVlXOUhkMHRqZVRaRlJFVTVVMlJOUTE4MGNtcFpZbFptU0ZCcGNWRnVRMjlXTFVGS1VqRkxaR1YyZWtGVGJuQmxZamxQTVcxRmN6aGZUMWw1UjNwMlJWaHFOekJGVDJRMmR6bFBOVGR6VjI5UFRFbFBjRk5SRWhjMFRWTjFXbUpVWTBwalh6VjNZbXRRTURSUE5USkJPQm9pUVZCWWFHMDFXbll6YUZnNE5qTnJRa2xMY1U1bGJsbzRiMFV3V1ZGclVqUkVVUSIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzgiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vYnIubGlua2VkaW4uY29tL2pvYnMvdmlldy9hbmFsaXN0YS1kZS1kYWRvcy1qJUMzJUJBbmlvci1hdC1jb25zdHJ1dG9yYS10ZW5kYS0zNzc1MTEyODg0P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,8f1cb1e9-1413-437e-92cd-2afe3bf8141b,Júnior,Analista de Dados,SP,São Paulo,False,"Excel,Power BI",,"Tomada de Decisão,Raciocínio Lógico",,,
BTG Pactual, LinkedIn,eyJqb2JfdGl0bGUiOiJFbmdlbmhlaXJvKGEpIGRlIGRhZG9zIC8gQW5hbHl0aWNzIEVuZ2luZWVyIiwiaHRpZG9jaWQiOiJkMml3bEt0YWpfblZKaF9NQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJmYyI6IkV1RUJDcUlCUVU1MVYyaGpiazkwYTI5RWQwWkVjRGhoUTJwRWMxcFFRWGxSVVdWclJVczFNbWwyVFVGeFVXRjZMVGhhYkhseVEyTktXSFUyVWtKaVEzcHVjbGhsYzBsNFMxUjFZbmx4VTBWR1VGY3pOVTlVWkhZNU9FRmZhRk14Ym1jMldrNDBXVUV4TFdwTFRVeG5kakE1V0cwd2JYRnRXVlI2WlZwUVpEaHZPRXhxTFVoallrOVhkSGxpYW5kcVZHRlpNV2hDUVVZd1FXdEtjamRhTTJjeE5IWjVTbEZCRWhZME9GTjFXbVZNVlVkUWNsRXljbTlRYWt0dGFtTkJHaUpCVUZob2JUVmhOMDB5VTJsc1QyaFNSelZCVUhGNFkyNU1YMkZxVkdGM1NFVlIiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6Ii5uRmcyZWJ7Zm9udC13ZWlnaHQ6NTAwfS5CaTZEZGN7Zm9udC13ZWlnaHQ6NTAwfUFjZXNzZSBlbSBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL2JyLmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvZW5nZW5oZWlyby1hLWRlLWRhZG9zLWFuYWx5dGljcy1lbmdpbmVlci1hdC1idGctcGFjdHVhbC0zNzY4MDkyODc4P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,71451248-2d13-4c7b-93c4-5ea460bb7ff3,Não Informado,Analytics engineer,SP,São Paulo,False,"Python,SQL,PySpark,Hive,AWS,Google Cloud,Redshift","Modelagem de dados,Modelagem de dados,Big Data","Boa comunicação,Raciocínio Lógico","Ciência da Computação,Sistemas de Informação",,
Ambev Tech, LinkedIn,eyJqb2JfdGl0bGUiOiJFbmdlbmhhcmlhIGRlIERhZG9zIC0gVmFnYSBhZmlybWF0aXZhIHBhcmEgTXVsaGVyZXMgZS9vdSBQZXNzb2FzIFByZXRhcy9QYXJkYXMgZS9vdSBQQ0QiLCJodGlkb2NpZCI6ImNncDU1OTBTcUU2WnhiNTRBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdC1iciIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBY2Vzc2UgZW0gTGlua2VkSW4iLCJsaW5rIjoiaHR0cHM6Ly9ici5saW5rZWRpbi5jb20vam9icy92aWV3L2VuZ2VuaGFyaWEtZGUtZGFkb3MtdmFnYS1hZmlybWF0aXZhLXBhcmEtbXVsaGVyZXMtZS1vdS1wZXNzb2FzLXByZXRhcy1wYXJkYXMtZS1vdS1wY2QtYXQtYW1iZXYtdGVjaC0zNzkzMjU0Mjc3P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,17278231-d883-48cc-8c63-9abac2f8c2e9,Não Informado,Engenharia de Dados - Vaga afirmativa para Mulheres e/ou Pessoas...,Remoto,Remoto,True,"Python,SQL,PySpark,Databricks,Azure","Arquitetura de Dados,Dashboard",Tomada de Decisão,,"Ágil,DevOps",
Construtora Tenda, LinkedIn,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBEYWRvcyBKw7puaW9yIiwiaHRpZG9jaWQiOiJ4YXMwRU96S2JvR091UXZOQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJmYyI6IkV1RUJDcUlCUVU1MVYyaGpia2Q2YVdWTFduRm5lbGhXZVdoQ1lYZzJiemxsZEU0eFVYaEJTMjFPYUVGTFpua3dSSHAxVmxCNGVsTlJhak54U0Y5U00zZHVOVzFTYlVsM0xUTmhZekUxVGxwbFpHeGhjM0Z6WDNsMmEwcERlWEoxZVVOT1l6RnFkbGd5Y0VaZk1qWktOSFEyY1VVeE1UVm1PSFI2VFZaTE1YSmhYM1JyUzJSZmJWUjNWQzExV1RSdWNXcE9XblZDVlhSRFFscG9UVWhsY0dOeVNHTXljMUJuRWhZME9GTjFXbVZNVlVkUWNsRXljbTlRYWt0dGFtTkJHaUpCVUZob2JUVmhNR3RTYmpkdmFFZG5OMUoxUmpkWVRqTXlUMjlsWkVKQ09XcG4iLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18yIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL2JyLmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvYW5hbGlzdGEtZGUtZGFkb3MtaiVDMyVCQW5pb3ItYXQtY29uc3RydXRvcmEtdGVuZGEtMzc3NTExMjg4ND91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,b698e7f4-a8da-4c9c-9fdc-874dae881294,Júnior,Analista de Dados,SP,São Paulo,False,"Excel,Power BI",,"Tomada de Decisão,Raciocínio Lógico",,,
GT Group, LinkedIn,eyJqb2JfdGl0bGUiOiJFc3TDoWdpbyBlbSBBbsOhbGlzZSBkZSBEYWRvcyIsImh0aWRvY2lkIjoidWYxS3lWQlJZdU90NG5YOEFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL2JyLmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvZXN0JUMzJUExZ2lvLWVtLWFuJUMzJUExbGlzZS1kZS1kYWRvcy1hdC1ndC1ncm91cC0zNzkwOTk0NTg0P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,11dc3e9e-c9e4-48ce-99bb-6e8b48ac9e5d,estágio,Estágio em Análise de Dados,SC,Florianópolis,False,"SQL,Excel,Power BI","Dashboard,Análise de dados,Estatística",Planejamento Estratégico,Estatística,,
FourHands, LinkedIn,eyJqb2JfdGl0bGUiOiJFbmdlbmhlaXJvIGRlIERhZG9zIEjDrWJyaWRvIGVtIFZpdMOzcmlhIC0gRVMgUEogZGUgYXTDqSA5LjhrIiwiaHRpZG9jaWQiOiJlVGFiRHhYblo0YUxQWTVBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vYnIubGlua2VkaW4uY29tL2pvYnMvdmlldy9lbmdlbmhlaXJvLWRlLWRhZG9zLWglQzMlQURicmlkby1lbS12aXQlQzMlQjNyaWEtZXMtcGotZGUtYXQlQzMlQTktOS04ay1hdC1mb3VyaGFuZHMtMzc4MDUwNzUxMD91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,3d2ed1a4-0898-4a89-8cdc-a90c82ce3c2c,Não Informado,Engenheiro de Dados,ES,Vitória,False,"Python,SQL,PySpark,Databricks,Azure","ETL,Integração de dados",,,,
GFT Technologies, LinkedIn,eyJqb2JfdGl0bGUiOiJFc3BlY2lhbGlzdGEgRGF0YWJyaWNrcyAtIEjDrWJyaWRvIFNQIiwiaHRpZG9jaWQiOiJydWk5OUdjTVFLVkZpSEsxQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJmYyI6IkV1RUJDcUlCUVU1MVYyaGphMkpaV0dreFVsTnZUME15VWxOUVpIZGxUMmQyT0hBeFdqbFVSemx1Y0hsUE9HSldjVXRWYUMxTFNTMXhlUzFZUkVGcVQwWkZkamxFY1VkbGNtaFpTMnd0WTFsUVYxUlhhVkZrWm5Sb01rSnliMDVyYUdoWVR6aHZNR0Z1V1ZCWVkzSkJTVjkzTjFkRFNYQXdSVzVyTTNCaFVGaFdTSE55UkhveVVGOTJiblpuYTNWUFF6ZGtSRkJZWkZkUmFrOU1hSFpMWlRCbVdIVnllVTluRWhZME9GTjFXbVZNVlVkUWNsRXljbTlRYWt0dGFtTkJHaUpCVUZob2JUVmhNa3AzTjJKRFJtSkJNbTAyYlRaNWJsRkpWVXN6ZEV0VWVGaDMiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18zIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL2JyLmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvZXNwZWNpYWxpc3RhLWRhdGFicmlja3MtaCVDMyVBRGJyaWRvLXNwLWF0LWdmdC10ZWNobm9sb2dpZXMtMzgwNjM1NTk3ND91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,7bb11262-26e6-494b-8c0d-8661b4842992,Não Informado,Especialista Databricks - Híbrido SP,SP,São Paulo,False,"Python,SQL,Databricks,PowerBI,Azure,Linux,Shell script","Modelagem de dados,ETL,Modelagem de dados,Integração de dados",Resolução de problemas,"Ciência da Computação,Sistemas de Informação,Análise e Desenvolvimento de Sistemas",,
V4 Company, LinkedIn,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBEYWRvcyB8IFY0IENvbXBhbnkgTnVuZXMgXHUwMDI2IENvIiwiaHRpZG9jaWQiOiJOVjFaTWlMLXZIMnVPOXkyQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vYnIubGlua2VkaW4uY29tL2pvYnMvdmlldy9hbmFsaXN0YS1kZS1kYWRvcy12NC1jb21wYW55LW51bmVzLWNvLWF0LXY0LWNvbXBhbnktMzc3NDk1MDU5OD91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,a71b1250-b0e0-43fd-9b66-330aab846387,Não Informado,Analista de Dados,SP,Osasco,False,"Python,SQL,Tableau,Excel,Power BI","Dashboard,Análise de dados,Visualização de dados",Resolução de problemas,,,
Autonomo RH, LinkedIn,eyJqb2JfdGl0bGUiOiJEQkEgIFPDqm5pb3IgKCBBRE1JTklTVFJBRE9SIERFIEJBTkNPIERFIERBRE9TKSIsImh0aWRvY2lkIjoiZDk2bE5ENk1YTHlkX3lsV0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL2JyLmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvZGJhLXMlQzMlQUFuaW9yLWFkbWluaXN0cmFkb3ItZGUtYmFuY28tZGUtZGFkb3MtYXQtYXV0b25vbW8tcmgtMzczMTg0NDk1NT91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,98178f72-5462-49d0-9a87-5717b9a4abe2,Sênior,Administrador de Banco de Dados,SP,Agudos,False,"SQL,Azure,Linux,Shell script,Oracle,SQL Server",,,Banco de Dados,,CLT
Tok da Casa, LinkedIn,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBCYW5jbyBkZSBEYWRvcyIsImh0aWRvY2lkIjoiUzUwS0lLODFDbWZ6YXUydkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL2JyLmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvYW5hbGlzdGEtZGUtYmFuY28tZGUtZGFkb3MtYXQtdG9rLWRhLWNhc2EtMzczMzQ4OTM1Nj91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,6d5cc67e-2b8e-401b-8948-f7b68ae27521,Não Informado,Analista de Banco de Dados,PR,São José dos Pinhais,False,"Excel,Power BI",,,,,
Linx, LinkedIn,eyJqb2JfdGl0bGUiOiJFc3BlY2lhbGlzdGEgZW0gQmFuY28gZGUgRGFkb3MgLSBNeVNRTC9NYXJpYURCIiwiaHRpZG9jaWQiOiJ1dWFZUTlVc1o1dlYyeDByQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJmYyI6IkVzc0JDb3dCUVU1MVYyaGpiakZ3UVV4elpqWkpPWHBtVVZWSkxYaFFZbVZFZWpCM2NVaFhNWEZVTkhGNFlrOVNZa3BzV1Vodk0yVklSbTVyWm1OYVRVbEJSV2xEVERWRlRuaFVialpMZWtOQmF6QTFjbFJoUmt4MWREYzVPV3RsUW1rMVMwWjNiblZsZW5KNFgwdFVNWE5FWWxrNE9WQnNiVzlMYldOdGRIY3hiRTlHUVRoRmRuVkhMVWhNYUdsR1kxRVNGalE0VTNWYVpVeFZSMUJ5VVRKeWIxQnFTMjFxWTBFYUlrRlFXR2h0TldKa2JEUkJPVzlKV0hWR0xTMDVWa1kwVG5oR1EyRmFURGxoZG5jIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfNCIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBY2Vzc2UgZW0gTGlua2VkSW4iLCJsaW5rIjoiaHR0cHM6Ly9ici5saW5rZWRpbi5jb20vam9icy92aWV3L2VzcGVjaWFsaXN0YS1lbS1iYW5jby1kZS1kYWRvcy1teXNxbC1tYXJpYWRiLWF0LWxpbngtMzc4ODI5NTY2Nj91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,7106e5fa-a4a6-4051-bb3c-3b158a46ff1c,Sênior,Especialista em Banco de Dados - MySQL/MariaDB,PR,Cascavel,False,"SQL,Azure,Kubernetes,MySQL,MariaDB",,Iniciativa,"Física,Banco de Dados","Scrum,Kanban",
Shopee, LinkedIn,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBEYWRvcyBQbGVubyAoUHJldmVuw6fDo28gZGUgUGVyZGFzKSIsImh0aWRvY2lkIjoiYUQtNXNDc3Zob3BsM28yREFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiZmMiOiJFc3dCQ293QlFVNTFWMmhqYTFreFVtRTBXa1J2UXpkWlNVOXNRa1U1VG1GdFJsVnlUa0pxTkZOU1RGcG5ka1pSTnpaaWFtSmtVMjVXTFdOdUxXaENVVEpLV1VSM1JHdG5lVFZEUkdwbFkxaE1VRkIyY0dZNWVuYzVialJMV2pOR1RYWXdaRzVRYTJscFUwa3lZek5VYzA5YVNXNUNWa2R0Vm5sTWN6bE5aRnAxYXkxRExUQmtlbVJCVFRad1RESndNa0lTRnpWalUzVmFXVmQ2UjJFeWRUQXRhMUF6YzNWU2EwRmpHaUpCVUZob2JUVmlWMU13UmxwWlUzTkNSWEYxVEZsSVlpMUJRMWwzUjJkb1preFIiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6Ii5uRmcyZWJ7Zm9udC13ZWlnaHQ6NTAwfS5CaTZEZGN7Zm9udC13ZWlnaHQ6NTAwfUFjZXNzZSBlbSBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL2JyLmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvYW5hbGlzdGEtZGUtZGFkb3MtcGxlbm8tcHJldmVuJUMzJUE3JUMzJUEzby1kZS1wZXJkYXMtYXQtc2hvcGVlLTM3OTg4NTA1OTI/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,d8dc8245-66c5-4ebc-ac7b-4d6c034fef04,Pleno,Analista de Dados,SP,São Paulo,False,"Python,SQL,Excel,Power BI","Dashboard,Estatística",Tomada de Decisão,"Ciência da Computação,Matemática,Estatística",,
Grupo OLX, LinkedIn,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBEYWRvcyAtIFBsZW5vIiwiaHRpZG9jaWQiOiJYdGFWWXlacW5DRVFNVThKQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJmYyI6IkVzd0JDb3dCUVU1MVYyaGpiWHBaUkc1eWVWbFhka2hRWW1kM1RUZFpkMnMyTmt0T1QyeEhUVlprZFhVNWRGVjRVblZpTlhoNGFEWTJUSFp1TWxKRmVHcFhibVJtZUc1TGJVMXVVemRYYmtoWmF6QTJRV296VGpCNldHOUtaRXBHYzFONGFYQTRVa0l4T1cxMmRHczVTRTVJTlMxTlNtZG9Wa1JrVURWZlJ6QTVNRlpsT1dOU1JrbEtkMmRaUm1oSU4zUVNGelZqVTNWYVdWZDZSMkV5ZFRBdGExQXpjM1ZTYTBGakdpSkJVRmhvYlRWaFptNVVWR3BDZUVwV09VMDVjVlUzUkdWcWNFdFVhVW93WkRsQiIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vYnIubGlua2VkaW4uY29tL2pvYnMvdmlldy9hbmFsaXN0YS1kZS1kYWRvcy1wbGVuby1hdC1ncnVwby1vbHgtMzc4ODIyMzkzNz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,de8c935a-4380-453d-83ed-5abf2736a333,Pleno,Analista de Dados,RJ,Rio de Janeiro,False,"Python,SQL,Tableau,Excel,Power BI","Análise de dados,Visualização de dados,Estatística","Iniciativa,Tomada de Decisão,Empatia",Estatística,,
BNE - Banco Nacional de Empregos, LinkedIn,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBCYW5jbyBkZSBEYWRvcyIsImh0aWRvY2lkIjoiRkNDMVY4MC1KamVfZDZpV0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL2JyLmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvYW5hbGlzdGEtZGUtYmFuY28tZGUtZGFkb3MtYXQtYm5lLWJhbmNvLW5hY2lvbmFsLWRlLWVtcHJlZ29zLTM2ODYxNDM5Mjg/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,b846aa2c-c7b7-4ba0-bcef-df8506b11eac,Pleno,Analista de Banco de Dados,Remoto,Remoto,True,"SQL,Power BI","Modelagem de dados,Modelagem de dados",,,,
